,Company,Customer,Number_review,Language,Title,Date_review,Reply,Date_reply,Rating,Status,Experience Date
10,Anytime,Vincent Coval,2 reviews,FR,It was fast and efficient,"Aug 3, 2023","Hi Vincent, Thank you for leaving your review 🎉We are looking forward to helping you again! Have a good day, Barbara - Anytime ","Aug 4, 2023",5,Invited,"It was fast and efficientDate of experience: August 02, 2023"
11,Anytime,SADIKUR RAHMAN,1 review,FR,excellent,"Sep 28, 2023","Bonjour, Merci pour ce commentaire 😊Nous souhaitons, en tant que compte en ligne, offrir une expérience utilisateur toujours plus agréable et performante à nos clients 💪🏻A bientôt, Barbara - Anytime","Sep 29, 2023",5,Invited,"excellentTop Merci beaucoupDate of experience: September 28, 2023"
12,Anytime,MARINA LOPES DE BARROS,3 reviews,CH,Top merci beaucoup,"Sep 28, 2023","Bonjour Marina, Nous vous remercions pour ce commentaire ! Nous essayons de vous offrir une expérience alternative au système bancaire tel que vous le connaissez 🚀A bientôt, Barbara - Anytime","Sep 29, 2023",5,Invited,"Top merci beaucoupDate of experience: September 28, 2023"
13,Anytime,YVES ENGELBACH,4 reviews,FR,Au service du client.,"Jul 15, 2023","Bonjour 😁, Merci beaucoup pour votre super avis positif ! A très vite, Margaux - Anytime 🫶","Jul 17, 2023",5,Invited,"Au service du client.Date of experience: July 11, 2023"
14,Anytime,NABI HAMICI,2 reviews,FR,BONNE REACTION ET BON CONTACT,"May 30, 2023","Bonjour 😁, Merci d'avoir pris le temps de partager votre expérience avec nos services ! A très vite, Margaux - Anytime 🫶","Jun 1, 2023",5,Invited,"BONNE REACTION ET BON CONTACTDate of experience: May 29, 2023"
15,Anytime,EWELINA KUSZKOWSKA,1 review,FR,Super banque service nickel merci !!,"Apr 21, 2023","Bonjour 😁, Merci d'avoir pris le temps de partager votre avis sur Trustpilot ! A très vite, Margaux - Anytime 🫶","Apr 24, 2023",5,Invited,"Super banque service nickel merci !!Date of experience: April 20, 2023"
16,Anytime,PHILIPPE CANCEL,2 reviews,FR,Merci Barbara,"Aug 17, 2023","Bonjour Philippe, Merci pour votre précieux commentaire ! C'est notre travail d'améliorer votre expérience Anytime un peu plus chaque jour 🥳A très bientôt, Barbara - Anytime","Aug 18, 2023",5,Invited,"Merci BarbaraDate of experience: August 16, 2023"
17,Anytime,Dacy,2 reviews,FR,Au top super réactif,"Mar 15, 2023","Bonjour 😁, Merci pour votre avis positif ! A très vite, Margaux - Anytime 🫶","Mar 20, 2023",5,Invited,"Au top super réactifDate of experience: March 15, 2023"
18,Anytime,steph,2 reviews,FR,Really quick and efficient response…,"Jun 5, 2023","Hi Steph, Thank you for your feedback 💖We look forward to helping you again! Kind regards, Barbara - Anytime ","Jun 6, 2023",5,Invited,"Really quick and efficient response…Really quick and efficient response from customer service!Date of experience: June 04, 2023"
19,Anytime,SEB,1 review,FR,Commande de carte.,"Jul 5, 2023","Bonjour Seb, Merci pour votre commentaire 😊Nous essayons d'améliorer notre rapidité de traitement chaque jour, nous sommes ravis que nos efforts paient 🙌🏻A très vite, Barbara - Anytime","Jul 6, 2023",5,Invited,"Commande de carte.Simple, efficaceDate of experience: July 04, 2023"
20,Anytime,Aicha Z,1 review,US,I have been waiting for money to be…,"May 22, 2023","Hi Aicha, We are sorry to read your disappointment. First of all, we would like to remind you that Anytime is subject to regulatory obligations that require us to perform regular and random checks on transactions.We apologise if this request seems intrusive. Please note that as a banking institution, Anytime is legally obliged to monitor transactions in the same way as a traditional bank. Therefore, we may ask you to provide proof of the origin of funds received into your account or proof of a transaction leaving your account.We note that you have provided the requested proof on your Customer Area, and confirm that your file is being processed by the department in charge. Kind regards, Barbara - Anytime","May 22, 2023",1,Invited,"I have been waiting for money to be…I have been waiting for money to be transfert 5 days already and now , they are telling me that my bank info have to be in pdf if not they can t process , what a scam ,it suppose to be business banking and it s the worse bank ever , can t wait to close that account .Date of experience: May 22, 2023"
21,Anytime,JOHN DIEME,1 review,FR,Très bon service,"Aug 5, 2023","Bonjour John, Merci d'avoir pris le temps de témoigner de votre expérience 🙏🏻Votre satisfaction est notre plus belle récompense ✨A bientôt, Barbara - Anytime","Aug 7, 2023",5,Invited,"Très bon serviceDate of experience: August 04, 2023"
22,Anytime,ALEXANDRU RUSSU,1 review,FR,she responded efficiently to the…,"Nov 14, 2022","Hi Alexandru, Thank you for your review 🤩We are glad that you had such a positive experience with us 😁See you soon! Barbara - Anytime","Nov 15, 2022",5,Invited,"she responded efficiently to the…she responded efficiently to the questionsDate of experience: November 10, 2022"
23,Anytime,James,1 review,FR,cust. service team are friendly and responsive,"Aug 19, 2022","Hi James, Thank you for your amazing review 🤗We do our best to help our customer as quick as possible 💫Kind regards, Barbara - Anytime","Aug 22, 2022",5,Invited,"cust. service team are friendly and responsiveThe Anyti.me customer service team are responsive, friendly and get straight to the point. The do what I need to get done and it fits into my agenda.Date of experience: August 19, 2022"
24,Anytime,GURCU SAHIN,1 review,FR,Merci anytime,"Jun 12, 2023","Bonjour, Merci à vous pour votre feedback ! Le client est au coeur de la préoccupation d'Anytime et je suis très heureuse de faire partie de cette grande famille ✨A très bientôt, Barbara - Anytime","Jun 13, 2023",5,Invited,"Merci anytimeDate of experience: June 11, 2023"
25,Anytime,Hanane,3 reviews,FR,Rapide & efficace,"Jun 8, 2023","Bonjour, Merci de nous accorder votre confiance 🙌🏻Notre Service Client travaille tous les jours pour perfectionner sa rapidité et sa pertinence dans les réponses apportées 💌A bientôt, Barbara - Anytime","Jun 9, 2023",5,Invited,"Rapide & efficaceRapide & efficaceMerci !Date of experience: June 07, 2023"
26,Anytime,PIERRE ROESCH,2 reviews,FR,Service Top 👍,"May 24, 2023","Bonjour 😁, Merci d'avoir pris le temps de partager votre avis sur Trustpilot ! A très vite, Margaux - Anytime 🫶","May 26, 2023",5,Invited,"Service Top 👍Date of experience: May 23, 2023"
27,Anytime,Jaimerie Mortaud,2 reviews,FR,I’m so surprised to get a very high…,"Apr 19, 2021","Hello Jaimerie, Thank you for taking the time to let your review about our services. We are happy you enjoy all the features we offer 🎉Best regards, Léa 🦋","Apr 20, 2021",5,Invited,"I’m so surprised to get a very high…I’m so surprised to get a very high customer service in France.  They are close to customers and the opening of the account was fast.  They propose services which some of online banks do not propose.  Highly recommended to starting entrepreneurs.Date of experience: April 19, 2021"
28,Anytime,MICHAEL CUDJOE MILLER,2 reviews,FR,So far so good,"Mar 24, 2021","Hello Michael, Thank you for your review, we try to do our best everyday 😊🙏Best regards, Léa 🦋","Mar 25, 2021",5,Invited,"So far so goodSo far so good, I pray Anytime Customer Support continue to be: Kind, Accommodating, Polite and Helpful, like they way they have started with me. I am very happy to be with Anytime, and trust I will have no regret in the future.Amen.Date of experience: March 24, 2021"
29,Anytime,JULIEN CALVINI,2 reviews,FR,Simple et efficace…,"May 26, 2023","Bonjour 😁, Merci d'avoir pris le temps de partager votre expérience avec nos services ! A très vite, Margaux - Anytime 🫶","May 30, 2023",5,Invited,"Simple et efficace…Date of experience: May 25, 2023"
30,Anytime,C.R.D SOLUTION SAS,3 reviews,FR,Efficace,"Jan 31, 2023","Bonjour 😁, Merci d'avoir pris le temps de partager votre expérience avec nos services ! A très vite, Margaux - Anytime 🫶","Feb 2, 2023",5,Invited,"EfficaceEfficace, merciDate of experience: January 17, 2023"
31,Anytime,MAXIME BONDARENKO,1 review,FR,Good communication,"Mar 8, 2023","Hi Maxime, Thank you for your positive feedback 🤩That means a lot to us! Take care, Barbara - Anytime ","Mar 9, 2023",5,Invited,"Good communicationGood service!Date of experience: March 07, 2023"
32,Anytime,Selma Rahal,6 reviews,DE,Honest team,"Oct 18, 2022","Hi Selma, Thank you for your positive review! Kind regards, Barbara - Anytime","Oct 19, 2022",5,Invited,"Honest teamHonest team, quick delivery of cardno paperworks and no trapsglad to seeDate of experience: October 10, 2022"
33,Anytime,VICTOR CHARLES HAIM BELHASSEN,1 review,FR,Excellents services,"Apr 14, 2023","Bonjour 😁, Merci pour votre super avis positif ! A très vite, Margaux - Anytime 🫶","Apr 17, 2023",5,Invited,"Excellents servicesSimple, rapide efficaceDate of experience: April 12, 2023"
34,Anytime,BRIGITTE BECKER,2 reviews,FR,rapide,"Mar 8, 2023","Bonjour Brigitte, Merci pour votre retour d'expérience 😁Notre équipe essaie de vous accompagner dans la gestion de votre compte de la manière la plus efficace possible 🙂Belle journée, Barbara - Anytime","Mar 9, 2023",5,Invited,"rapiderapide, simple, efficaceDate of experience: March 05, 2023"
35,Anytime,PHILIP ,1 review,GB,Rapide,"May 3, 2021","Bonjour Philip, Merci pour ce superbe témoignage. On essaie toujours de vous proposer plus de services et fonctionnalités pour vous accompagner au mieux 😊  J'ai transmis votre message à Lucie qui m'a chargée de vous saluer et surtout de vous remercier pour ce gentil mot 💌A très bientôt, Léa 🦋","May 4, 2021",5,Invited,"RapideRapide, efficace et facile à configurer en ligne et via l'application, un excellent compte à avoir si vous configurez votre entreprise en tant qu Auto entrepreneur  Tous les services bancaires en ligne avec de nombreuses fonctionnalités supplémentaires pour un propriétaire d'entreprise. Lucie a été extrêmement utile et soutenue et a répondu à toutes mes questions. Un support en anglais est disponible. Heureux de recommander. -Quick, efficient and easy to set up online and through the app, a great account to have if you are setting up your business as an auto entrepreneur. All online banking with many additional features for a business owner. Lucie was extremely helpful and supported and answered all of my questions. English support is available. Happy to recommend.Date of experience: May 03, 2021"
36,Anytime,LAURA ALBANESE,2 reviews,SE,service quickly and professional,"Dec 16, 2022","Bonjour Laura 😁 Merci pour votre super avis positif ! A très vite, Margaux - Anytime 🫶","Dec 19, 2022",5,Invited,"service quickly and professionalservice quickly and professional. Many thanks!Date of experience: October 15, 2022"
37,Anytime,Fatima,1 review,FR,Tres bon service,"Mar 8, 2023","Bonjour 😁 Merci pour votre super avis positif ! A très vite, Margaux - Anytime 🫶","Mar 10, 2023",5,Invited,"Tres bon serviceDate of experience: March 08, 2023"
38,Anytime,LAURENT FALCK,1 review,FR,Très bon service,"Feb 17, 2023","Bonjour 😁, Merci pour votre super avis ! A très vite, Margaux - Anytime 🫶","Feb 20, 2023",5,Invited,"Très bon serviceDate of experience: February 16, 2023"
39,Anytime,ERIC DIJOUX,2 reviews,RE,RAPIDITE DE SERVICE,"Feb 14, 2023","Bonjour 😁, Merci pour votre avis positif ! A très vite, Margaux - Anytime 🫶","Feb 16, 2023",5,Invited,"RAPIDITE DE SERVICEDate of experience: February 13, 2023"
40,Anytime,Divine Gold & Diamonds,2 reviews,FR,My problem was solved rapidly,"Mar 13, 2023","Bonjour 😁, Merci d'avoir pris le temps de partager votre expérience avec nos services ! A très vite, Margaux - Anytime 🫶","Mar 16, 2023",5,Invited,"My problem was solved rapidlyAlways responsive and helpful. Good serviceDate of experience: March 12, 2023"
41,Anytime,DRAOUA AHMED,1 review,FR,Excellent,"Apr 29, 2021","Bonjour Draoua, Merci pour vos encouragements 🚀A très bientôt, Léa 🦋","Apr 30, 2021",5,Invited,"ExcellentExcellent 😉😉😉😉😉😉😉😉😉😉😉😉😉😉Date of experience: April 29, 2021"
42,Anytime,MOHAMMAD ASHFAQ KARIM BEGUM,1 review,FR,YOU ARE EXCELLENT IN YOUR QUICK SERVICE,"Jan 2, 2023","Hi Mohammad, Thank you so much for your positive feedback! We are looking forward to helping you again 🌟Regards,Barbara - Anytime","Jan 4, 2023",5,Invited,"YOU ARE EXCELLENT IN YOUR QUICK SERVICEDate of experience: January 01, 2023"
43,Anytime,CLOTAIRE ALEX SAINT LOUIS AUGU,2 reviews,GF,ACCUEIL TRES PROFESSIONNEL,"Aug 1, 2022","Bonjour 😁, Merci pour votre super avis positif ! Nous travaillons chaque jour pour vous fournir un service au top A très vite, Margaux - Anytime 🫶","Aug 3, 2022",5,Invited,"ACCUEIL TRES PROFESSIONNELACCUEIL TRES PROFESSIONNELEXCELLENTE ECOUTE ET SOLUTION ADEQUATETRES TRES BON CONTACTDate of experience: August 01, 2022"
44,Anytime,Cardillo,2 reviews,FR,Super professionnel,"Nov 10, 2022","Bonjour 😁Merci pour votre super avis ! A très vite, Margaux - Anytime 🫶","Nov 14, 2022",5,Invited,"Super professionnelDate of experience: November 09, 2022"
45,Anytime,SIHAM KAOUDJ,1 review,FR,Reactive,"Jan 9, 2023","Bonjour Siham, Merci pour cet avis qui va faire très plaisir à notre Service Client 💌Après m'être renseignée, c'est Sonia qui a pris en charge votre dossier, elle vous remercie pour ce gentil commentaire 😁A très vite, Barbara - Anytime","Jan 10, 2023",5,Invited,"ReactiveL’interlocutrice était très reactiveDate of experience: January 08, 2023"
46,Anytime,NADER ZAGDOUD,3 reviews,FR,Merci,"Nov 13, 2022","Bonjour Nader, Merci pour votre soutien 💌Notre équipe fait toujours de son mieux pour vous écouter et vous aider de la manière la plus adaptée à vos besoins 💪🏻A très vite, Barbara - Anytime","Nov 14, 2022",5,Invited,"MerciMerci anytimeDate of experience: November 01, 2022"
47,Anytime,Dan Roberts,1 review,MX,Great service from anytime customer…,"Oct 19, 2022","Bonjour 😁 Merci pour votre super avis positif ! A très vite, Margaux - Anytime 🫶","Oct 21, 2022",5,Invited,"Great service from anytime customer…Great service from anytime customer supportDate of experience: October 15, 2022"
48,Anytime,Zerhoui Adil,2 reviews,FR,Top !,"Oct 11, 2022","Bonjour Adil, Waouw quel magnifique retour d'expérience ! Ravie que vous soyez satisfait par nos offres et par notre Service Client ! Nous sommes toujours là si vous avez besoin de nous 😁A très vite, Barbara - Anytime","Oct 12, 2022",5,Invited,"Top !Top, simple et efficace, rien à y redireDate of experience: October 11, 2022"
49,Anytime,MOSTAFA ROUANI,1 review,FR,Service agreable et rapide.merci barbara,"Oct 17, 2022","Bonjour Mostafa, Merci pour votre commentaire positif 🌟Le client est au coeur de la préoccupation d'Anytime et je suis très heureuse de faire partie de cette grande famille 🫶🏻A bientôt, Barbara - Anytime","Oct 18, 2022",5,Invited,"Service agreable et rapide.merci barbaraDate of experience: October 12, 2022"
50,Anytime,ALFRED SONY,1 review,IT,Anytime bank is very nice and very good…,"Jun 3, 2021","Hello Alfred, Thank you very much for your feedback 💙Best regards, Léa 🦋","Jun 4, 2021",5,Invited,"Anytime bank is very nice and very good…Anytime bank is very nice and very good I like it so much you guys are wonderful and you are doing a great jobDate of experience: June 03, 2021"
51,Anytime,CHRISTOPHER PADRICK,1 review,FR,the replies were concise and clear,"Dec 16, 2022","Hi Christopher, Thank you for your feedback ! Don't hesitate to contact us again if you need anything  :) See you soon, Barbara - Anytime","Dec 19, 2022",5,Invited,"the replies were concise and clearDate of experience: December 14, 2022"
52,Anytime,JM Discret,1 review,FR,"Relation nickel simple,efficace et suivie.","Apr 23, 2021","Bonjour, Merci pour cet avis qui nous fait chaud au coeur 💙A très bientôt, Léa 🦋","Apr 26, 2021",5,Invited,"Relation nickel simple,efficace et suivie.Mise en place du compte facile. Relation nickel simple, efficace et suivie avec les conseiller(e)s.Merci.Date of experience: April 23, 2021"
53,Anytime,MATTIA ANTONIO CIANCA,2 reviews,FR,Very professional and efficient service,"Oct 12, 2022","Bonjour 😁, Merci pour votre super avis ! A très vite, Margaux - Anytime 🫶","Oct 13, 2022",5,Invited,"Very professional and efficient serviceDate of experience: October 06, 2022"
54,Anytime,SMILES OGHOGHOSA ABUSOMWAN,2 reviews,FR,Timely and prompt response,"Oct 26, 2022","Bonjour 😁Merci pour votre super avis positif ! A très vite, Margaux - Anytime 🫶","Oct 27, 2022",5,Invited,"Timely and prompt responseDate of experience: October 26, 2022"
55,Anytime,PATRICIA EL BEZE,1 review,FR,radide precismerci,"Sep 27, 2023","Bonjour 😁, Merci d'avoir pris le temps de partager votre expérience avec nos services ! A très vite, Margaux - Anytime 🫶","Sep 28, 2023",5,Invited,"radide precismerciradide precisDate of experience: September 27, 2023"
56,Anytime,CHIARA FRENCIA,1 review,IT,"nice lady, pacience and competent","Oct 31, 2022","Hi Chiara, Thank you so much for your positive review 😁We aim to provide you with the service you deserve! 💌Take care, Barbara - Anytime","Nov 2, 2022",5,Invited,"nice lady, pacience and competentnice lady, pacience.Date of experience: October 31, 2022"
57,Anytime,TOKY ELLIOT RANDRIAMANDRATO,2 reviews,FR,Très bon service,"Oct 28, 2022","Bonjour Toky Elliot, Merci pour votre retour qui nous pousse à continuer dans la bonne direction 👍Le client est au coeur de la préoccupation d'Anytime et je suis très heureuse de faire partie de cette grande famille 💖A très vite, Barbara - Anytime","Oct 31, 2022",5,Invited,"Très bon serviceDate of experience: August 31, 2022"
58,Anytime,GOB,1 review,FR,Review,"Nov 24, 2022","Hi, Thank you for your review 💌Could we improve anything in your opinion to reach 5 stars? 🤔 Feel free to write to me at promisonrepond@anyti.me 💻 I read you with pleasure 😊Barbara - Anytime ","Nov 25, 2022",4,Invited,"ReviewHelped with refund of overpaid invoiceDate of experience: November 24, 2022"
59,Anytime,HUGO KUNSTLINGER,1 review,FR,Reception de documents,"Jan 31, 2023","Bonjour 😁 Merci d'avoir pris le temps de partager votre expérience avec nos services ! A très vite, Margaux - Anytime 🫶","Feb 2, 2023",5,Invited,"Reception de documentsReception de documents rapide et efficaceDate of experience: January 29, 2023"
60,Anytime,DEJAN PETROVIC,2 reviews,FR,Super,"Jan 14, 2023","Hi Dejan, Thank you for your feedback 💌 We are always happy to help you 🤝🏻See you soon ! Barbara - Anytime","Jan 17, 2023",5,Invited,"SuperSuper, speed, professionnel 👍Date of experience: December 15, 2022"
61,Anytime,M rachid,3 reviews,FR,Oui top super,"Nov 3, 2022","Bonjour Rachid, Merci pour votre commentaire positif 💖J'ai remonté votre message à notre équipe : votre soutien leur a fait très plaisir 😁A très vite, Barbara - Anytime","Nov 4, 2022",5,Invited,"Oui top superDate of experience: November 03, 2022"
62,Anytime,VARGAS DE CUETO ENRIC,1 review,ES,Perfect,"Oct 31, 2022","Hi Enric, Thank you for your support 🎉We are delighted to meet your expectations! Take care, Barbara - Anytime","Nov 2, 2022",5,Invited,"PerfectPerfect atentionDate of experience: October 31, 2022"
63,Anytime,DORIN MATUC,1 review,FR,Tre bon contact ets facilement sur tute…,"Apr 7, 2022","Bonjour, Merci pour cet avis 5 étoiles 😍C'est notre travail d'améliorer votre expérience Anytime un peu plus chaque jour 🤩A très vite, Barbara - Anytime","Apr 8, 2022",5,Invited,"Tre bon contact ets facilement sur tute…Tre bon contact ets facilement sur tute opération un grand merciDate of experience: April 07, 2022"
64,Anytime,LAURENT FILOCHE,4 reviews,FR,TRES BON TRAVAIL,"Oct 29, 2022","Bonjour Laurent, Merci pour ce soutien sans failles 💪🏻Nous sommes ravis d'avoir répondu à vos demandes, nous essayons toujours de vous aider de la manière la plus optimale possible !A bientôt, Barbara - Anytime","Oct 31, 2022",5,Invited,"TRES BON TRAVAILDate of experience: October 14, 2022"
65,Anytime,PASCAL LOHOU,1 review,FR,Good.........,"Nov 1, 2022","Hi Pascal, Thank you for your 5 star review 🌟We appreciate your kindness 💌Take care, Barbara - Anytime","Nov 2, 2022",5,Invited,"Good.........Date of experience: November 01, 2022"
66,Anytime,KEVIN EUDELINE,3 reviews,FR,Modification rapide et simple.,"Jul 10, 2023","Bonjour 😁, Merci d'avoir pris le temps de partager votre avis sur Trustpilot ! A très vite, Margaux - Anytime 🫶","Jul 12, 2023",5,Invited,"Modification rapide et simple.Date of experience: July 09, 2023"
67,Anytime,CELINE BOFI,1 review,FR,Reactivité au top merci,"Oct 12, 2022","Bonjour Celine, Merci beaucoup pour votre soutien 💌Nous souhaitons, en tant que compte en ligne, offrir une expérience utilisateur toujours plus agréable et performante à nos clients 🚀A très vite, Barbara - Anytime","Oct 13, 2022",5,Invited,"Reactivité au top merciDate of experience: October 10, 2022"
68,Anytime,YFC,1 review,FR,Professionnel,"Aug 26, 2022","Bonjour 😁, Merci d'avoir pris le temps de partager votre expérience avec Anytime ! A très vite, Margaux - Anytime 🫶","Aug 29, 2022",5,Invited,"ProfessionnelProfessionnel, rapide, efficace. Un grand merciDate of experience: August 26, 2022"
69,Anytime,Pascal Kerhleus,1 review,FR,Jennifer as été efficace et…,"Mar 3, 2022",Bonjour Pascal 😇Merci beaucoup pour votre super avis ! Je transmet votre message à Jennifer qui sera très heureuse de le lire.A très vite ! Margaux - Anytime 🌟,"Mar 4, 2022",5,Invited,"Jennifer as été efficace et…Jennifer as été efficace et professionnelle.MerciPascalDate of experience: March 03, 2022"
70,Anytime,Kirill Myasnikov,1 review,FR,Best online banking for foreigners,"Jun 1, 2022","Bonjour 😁, Merci beaucoup pour votre super avis ! A très vite, Margaux - Anytime 🫶","Jun 2, 2022",5,Invited,"Best online banking for foreignersEverything is simple and fast. Quick reply form assistance.Date of experience: June 01, 2022"
71,Anytime,FRANCK BOUTIN,1 review,FR,trés bon,"Oct 19, 2022","Bonjour 😁, Merci d'avoir pris le temps pour votre avis positif ! A très vite, Margaux - Anytime 🫶","Oct 20, 2022",5,Invited,"trés bonTrès bon serviceDate of experience: October 19, 2022"
72,Anytime,IDRISS TCHANI,1 review,FR,Excellent Voix Attractive et rapide,"Apr 5, 2022","Bonjour, Merci pour votre super commentaire 😍Être digital c'est bien, mais avoir un service client humain et expérimenté, c'est encore mieux 💙A bientôt,Barbara - Anytime","Apr 7, 2022",5,Invited,"Excellent Voix Attractive et rapideExcellent Voix Attractive et rapide Merci encore Mr TCHANIDate of experience: April 05, 2022"
73,Anytime,DARINELYS GOMEZ MEDINA,3 reviews,FR,Very good bank thank you,"May 8, 2023","Hi Darinelys, Thank you for your positive feedback 😁We are glad you're satisfied with our services! Take care, Barbara - Anytime","May 9, 2023",5,Invited,"Very good bank thank youDate of experience: May 07, 2023"
74,Anytime,Philippe,3 reviews,FR,TRES REACTIVE !!,"Sep 2, 2023","Bonjour Philippe, Merci pour ce gentil commentaire ! Notre équipe fait toujours son maximum pour être réactive et trouver rapidement réponses à vos questions 😊 Belle journée, Barbara - Anytime","Sep 4, 2023",5,Invited,"TRES REACTIVE !!Date of experience: September 01, 2023"
